"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IRF8",423.687866047887,1.17076237494047,0.179431618786599,6.52483872607134,6.80747412701254e-11,8.69290133611905e-09
"MIR4649",22.1632214662904,1.79118462741728,0.274966458227004,6.51419318184085,7.30813948444471e-11,9.27701280235458e-09
"LAT",220.110843319235,1.13269821846956,0.173907377811617,6.51322694139254,7.35532534739858e-11,9.28198792222011e-09
"TAGAP",639.09874497221,1.10938544828516,0.170551538463518,6.50469329259353,7.78520543924733e-11,9.76701826246625e-09
"NCF1B",68.8746317690262,1.35666522742709,0.209597199791375,6.4727259179868,9.62504528186782e-11,1.20050056065064e-08
"LY9",164.210052947874,1.28237338316954,0.198154746628418,6.4715753974557,9.6986341917219e-11,1.20268670124283e-08
"CXCR3",147.612623136178,1.8505870277219,0.286575847000069,6.45758198778509,1.06389117443186e-10,1.31170444626935e-08
"TNFAIP8",920.342171135516,0.634849423592238,0.0984974147175586,6.44534098090462,1.15340804201714e-10,1.41394644145106e-08
"KCNA3",490.300798732712,1.35594554720591,0.211201917283957,6.42013843739335,1.36150473221774e-10,1.65956596706063e-08
"MIR3620",41204.0670224718,1.42214697558297,0.221756455823285,6.41310292547363,1.42587181726547e-10,1.72820497716362e-08
"IGHA1",12802.1847575514,1.60087597642403,0.249843545853349,6.40751383413243,1.47911670105045e-10,1.77603182588896e-08
"LAPTM5",2200.23023986733,0.972178125920256,0.151731465343949,6.40722821542979,1.481889231502e-10,1.77603182588896e-08
"CD52",941.390526858946,1.45706174359331,0.227665648861159,6.40000698779943,1.55369840812451e-10,1.85174955274973e-08
"MIR6838",18.1479715523587,1.97269911865627,0.308631171473949,6.39176888463708,1.63977618720023e-10,1.94354246099484e-08
"KLRB1",179.596295964567,1.47318637331382,0.230640707366192,6.38736496317977,1.68768523652992e-10,1.98933579007013e-08
"CYTH4",484.302506906619,0.870166709702362,0.136407112937444,6.37918867252488,1.78028600153898e-10,2.08702052409922e-08
"PRF1",131.096192567975,1.11861006190895,0.175727498816034,6.36559485251652,1.94534309089307e-10,2.26812202874615e-08
"GPR65",120.813644285212,1.0840537025781,0.170682664509134,6.35128181116535,2.13528118837599e-10,2.46280577065753e-08
"LTA",87.2721628599461,2.18648401654169,0.344253715815501,6.35137375746878,2.13400506515486e-10,2.46280577065753e-08
"USP30-AS1",27.2264933345026,1.75936586670275,0.277346178805976,6.34357348739083,2.24495808286887e-10,2.57545913111154e-08
"ITGB2",1324.12811496412,1.07314833164765,0.169293581394551,6.33897825781477,2.3129387221071e-10,2.63933374496614e-08
"IGLVIV-59",193132.239846234,1.43994114299286,0.227186632665403,6.33814202050162,2.32552422466871e-10,2.63965456041364e-08
"HCP5",594.089082303744,1.07236928385968,0.169241320481241,6.33633252689339,2.35298679009197e-10,2.64285997946822e-08
"HLA-DPA1",7499.28573520574,0.96368780294291,0.152073173176597,6.33700068731923,2.34280947243478e-10,2.64285997946822e-08
"CCR4",62.0746597941931,1.42631384387915,0.225392164280944,6.32814298770963,2.48129162505351e-10,2.77245568918088e-08
"MIR5192",730.611337808497,2.06339066790553,0.326151967677571,6.32647008876968,2.50832894490473e-10,2.78814408575343e-08
"MS4A4A",403.844281078559,0.959918500592844,0.15191669136932,6.31871647506603,2.63744650659592e-10,2.91655360340217e-08
"RAB30",839.637879204933,0.761573492972436,0.120670087721108,6.31120360774563,2.76873643101279e-10,3.04603603356499e-08
"C1QB",2086.46338868997,1.06826450674907,0.16963913845438,6.2972761856861,3.0292127774321e-10,3.31559702623729e-08
"CD28",105.161681206104,1.57319227906918,0.250169278399834,6.28851107990493,3.20525195832934e-10,3.49047057167713e-08
"JAK3",1276.83080480892,1.02356286262247,0.162823631001663,6.28632868783043,3.25061348805783e-10,3.52199046259115e-08
"NAPSB",556.020507383933,1.11075428066863,0.176839693619088,6.28113664945151,3.36106548945858e-10,3.62336371584698e-08
"ZBTB32",24.4400465960497,2.4315600960786,0.388079237976057,6.26562788764447,3.71326102796412e-10,3.98302944164571e-08
"POU2AF1",668.171838101378,1.39779454821657,0.223234429062163,6.26155451956443,3.81158509419396e-10,4.06815597143e-08
"MIR3125",16761.1069058294,1.45011190899032,0.231689995254658,6.25884560702094,3.87837594564819e-10,4.10546398617374e-08
"XAF1",680.048482731825,1.09307108106697,0.174651418836272,6.25858689468576,3.88481419471994e-10,4.10546398617374e-08
"MIR489",7.50211832471242,2.55007020919396,0.407731473103707,6.25428836724936,3.99332562713263e-10,4.19945169994492e-08
"PLA1A",57.4784162831233,1.17574752526171,0.188167076495015,6.24842319476043,4.14617019347343e-10,4.3389165444188e-08
"FLJ32255",102.427017862943,1.0276345076566,0.164558349522075,6.24480319984457,4.24334045757766e-10,4.41904771050552e-08
"MIR410",6373.78242814398,1.48562985352491,0.238168444866315,6.23772748047626,4.43973219839856e-10,4.60123550010842e-08
"LIMD2",278.178625176485,1.46187139419741,0.234426079717435,6.23595888290023,4.49019038386395e-10,4.63115645697275e-08
"HLA-DQA1",2171.18920591821,1.43555848355282,0.230279018523915,6.23399601385627,4.54684655792162e-10,4.66715307210969e-08
"PARVG",233.787740143677,0.941416923574754,0.151158897243534,6.2279954454684,4.72440798725186e-10,4.82632021669115e-08
"LGALS2",216.940515360264,1.38617316369461,0.222841609785807,6.22044134857481,4.95758363798985e-10,5.0405233073837e-08
"BCL2A1",77.755650207994,1.63957651484911,0.263656804205642,6.2186011841754,5.01606437497246e-10,5.07592589793794e-08
"CCDC69",1141.39032898182,0.824563451578476,0.13265592331013,6.21580575524521,5.1061939090995e-10,5.14287220337613e-08
"IGLV6-57",92273.7567236031,1.36794951156082,0.220308022441409,6.20925872967073,5.32351134549193e-10,5.33669574274946e-08
"BTN3A3",603.225297283575,0.859250581497253,0.138677040046391,6.19605510191025,5.78958653777546e-10,5.77693023232079e-08
"FNIP2",200.246769041597,-2.87376213125454,0.464583386061693,-6.18567563428307,6.18370428357457e-10,6.14162074053358e-08
"BLK",67.5234519474649,1.80819983146411,0.292561651250124,6.18057706380046,6.38677096037538e-10,6.28510997307032e-08
"GMFG",560.107573759325,1.08289374505862,0.175196941627997,6.18100826987022,6.36934795140542e-10,6.28510997307032e-08
"SPOCK2",431.093379788711,1.20092618028183,0.194607761812586,6.171008643727,6.78557121198329e-10,6.64707119683459e-08
"MIR6742",33.2066832356063,2.05941390449055,0.334096552283334,6.16412797562795,7.08726090067003e-10,6.91104582282155e-08
"MIR6816",41183.6606419138,1.43898896261262,0.233981991340218,6.14999878567698,7.74835401652679e-10,7.52151306409725e-08
"ARHGAP9",154.950954698004,1.4072336616538,0.228866616166391,6.14870654893027,7.81173523978177e-10,7.54888090536208e-08
"KCNN3",288.845862158868,0.930121842377648,0.151312043863835,6.14704433716236,7.89400689889165e-10,7.59417623327007e-08
"KIF21B",151.623804210396,1.30795325014878,0.21299949650345,6.14064010300417,8.21896073194981e-10,7.87148949029104e-08
"CD180",173.441096372974,1.37841880761806,0.224516197782662,6.13950717690495,8.27778845017244e-10,7.89259536095775e-08
"TRAF3IP3",216.157755698134,1.31239294018198,0.213899861711139,6.13554833408119,8.48659574962559e-10,8.05588223967778e-08
"ANKRD36BP2",309.174732291952,1.13162955225017,0.184650465720454,6.12849552171379,8.87139255964668e-10,8.31082902105241e-08
"IGHV3-11",2989.05683147201,1.56590499985755,0.255489675304376,6.12903436505609,8.84140298652632e-10,8.31082902105241e-08
"SCIMP",143.028720499391,1.19612691920339,0.195168955584489,6.12867407944695,8.86144387344997e-10,8.31082902105241e-08
